,PER_cnt,PER_probs,LOC_cnt,LOC_probs,ORG_cnt,ORG_probs,O_cnt,O_probs
27,0,0.0,3,0.613748162984848,0,0.0,16,0.9694447852671146
28,0,0.0,1,0.686478853225708,1,0.9547843337059021,8,0.9138447530567646
29,4,0.9272189289331436,6,0.542042151093483,0,0.0,29,0.9132388819908274
30,0,0.0,1,0.8599988222122192,0,0.0,19,0.9621546958622179
31,1,0.3940938413143158,0,0.0,0,0.0,27,0.9801696340243021
32,0,0.0,1,0.9299924373626709,0,0.0,7,0.9804125853947231
33,4,0.7532888650894165,1,0.46387404203414917,1,0.3447652757167816,21,0.9539461093289512
34,0,0.0,0,0.0,0,0.0,23,0.9471625219220701
35,0,0.0,0,0.0,0,0.0,10,0.9407431066036225
36,0,0.0,0,0.0,0,0.0,21,0.9729709653627305
37,0,0.0,0,0.0,0,0.0,9,0.8892075849903954
38,0,0.0,1,0.9449933767318726,0,0.0,12,0.9337462683518728
39,0,0.0,4,0.8924734890460968,0,0.0,19,0.922809196145911
40,0,0.0,1,0.9237251877784729,0,0.0,17,0.9422729716581457
41,3,0.9344286322593689,2,0.9223825931549072,0,0.0,32,0.933818718418479
42,0,0.0,0,0.0,0,0.0,14,0.9338879478829247
43,0,0.0,0,0.0,0,0.0,14,0.9649804106780461
44,1,0.2837057113647461,0,0.0,0,0.0,37,0.9896204632681769
45,0,0.0,1,0.8126663565635681,4,0.970638781785965,18,0.9619234634770287
46,4,0.9546261429786682,0,0.0,0,0.0,5,0.8476858019828797
47,1,0.3566248416900635,0,0.0,0,0.0,14,0.9821687127862658
48,0,0.0,1,0.8359206914901733,0,0.0,13,0.9620459584089426
49,0,0.0,0,0.0,1,0.8229414820671082,26,0.937724246428563
50,2,0.8347886800765991,0,0.0,0,0.0,1,0.8819743394851685
51,2,0.6822715848684311,0,0.0,0,0.0,2,0.6442863345146179
52,4,0.9140100628137589,0,0.0,5,0.5024631381034851,4,0.9795381277799606
53,0,0.0,5,0.81903578042984,1,0.8862582445144653,35,0.9700097254344395
54,0,0.0,0,0.0,2,0.7471712529659271,14,0.9141697181122643
55,2,0.6192618608474731,0,0.0,0,0.0,14,0.95652346100126
56,0,0.0,0,0.0,0,0.0,30,0.9691914210716883
57,0,0.0,1,0.7854400277137756,1,0.8442531228065491,16,0.9018685147166252
58,2,0.9108023345470428,0,0.0,0,0.0,17,0.9690408320987925
59,0,0.0,1,0.7881359457969666,1,0.8261103630065918,14,0.9121847259146827
60,0,0.0,0,0.0,1,0.24118347465991974,32,0.9588845558464527
61,0,0.0,0,0.0,0,0.0,12,0.881553572913011
62,0,0.0,2,0.6280932426452637,0,0.0,10,0.9314159214496612
63,0,0.0,1,0.8182668089866638,0,0.0,21,0.9292674830981663
64,0,0.0,0,0.0,0,0.0,9,0.910418387916353
65,0,0.0,0,0.0,0,0.0,13,0.9313020018430856
66,0,0.0,0,0.0,3,0.8449155489603678,23,0.9893693042838055
67,0,0.0,1,0.8588421940803528,2,0.7928625643253326,29,0.9834114189805656
68,2,0.4352320581674576,1,0.7499932646751404,0,0.0,33,0.9879899711319895
69,1,0.6773319244384766,2,0.8903525769710541,0,0.0,15,0.9832484563191731
70,3,0.45223018527030945,1,0.7749354243278503,0,0.0,31,0.9487306456412038
71,1,0.27240777015686035,0,0.0,0,0.0,22,0.9691548482938246
72,0,0.0,0,0.0,0,0.0,11,0.9628595167940314
73,0,0.0,0,0.0,0,0.0,9,0.9600848952929179
74,0,0.0,0,0.0,0,0.0,6,0.8681371212005615
75,2,0.9215431213378906,1,0.8130133152008057,0,0.0,28,0.953486293554306
76,0,0.0,0,0.0,0,0.0,23,0.977151139922764
77,0,0.0,1,0.8432014584541321,0,0.0,28,0.9460042012589318
78,3,0.9234923521677653,1,0.27121785283088684,0,0.0,39,0.9240113038283128
79,0,0.0,0,0.0,0,0.0,16,0.9745723679661751
80,0,0.0,5,0.7531825065612793,0,0.0,24,0.8577063816289107
81,1,0.39889803528785706,0,0.0,0,0.0,29,0.9852042280394455
82,0,0.0,0,0.0,2,0.6206342279911041,40,0.9684548586606979
83,2,0.9477130472660065,0,0.0,1,0.8879064321517944,25,0.9489164161682129
84,0,0.0,1,0.9487570524215698,0,0.0,17,0.9662203508264878
85,0,0.0,0,0.0,0,0.0,14,0.9466219288962228
86,3,0.7516648769378662,2,0.5350319147109985,2,0.40381067991256714,37,0.9720171971901043
87,0,0.0,1,0.8916979432106018,0,0.0,9,0.798399375544654
88,0,0.0,0,0.0,0,0.0,23,0.9568696436674698
89,0,0.0,0,0.0,2,0.9465585649013519,9,0.9244321220450931
90,0,0.0,0,0.0,0,0.0,21,0.9769201789583478
91,0,0.0,0,0.0,0,0.0,17,0.866897430490045
92,0,0.0,0,0.0,0,0.0,32,0.9925430584698915
93,1,0.26772263646125793,0,0.0,0,0.0,27,0.9851126229321515
94,0,0.0,0,0.0,0,0.0,28,0.9655379610402244
95,3,0.8687203129132589,0,0.0,1,0.45371609926223755,10,0.9885042011737823
96,0,0.0,4,0.8651849925518036,0,0.0,44,0.9748483327302065
97,0,0.0,1,0.8811998963356018,0,0.0,28,0.9421862534114293
98,3,0.8822940190633138,0,0.0,0,0.0,18,0.9634142286247678
99,0,0.0,1,0.6917082071304321,7,0.6621660419872829,52,0.9680188819766045
