,PER_cnt,PER_probs,LOC_cnt,LOC_probs,ORG_cnt,ORG_probs,O_cnt,O_probs
63,0,0.0,0,0.0,0,0.0,23,0.9962220632511637
64,1,0.7964301705360413,6,0.9862748384475708,1,0.9949630498886108,30,0.991719384988149
65,2,0.980167955160141,3,0.6816864212354025,0,0.0,26,0.9815441026137426
66,0,0.0,3,0.6605840524037679,0,0.0,7,0.8728370581354413
67,2,0.9986555576324463,1,0.9791731834411621,1,0.35644447803497314,34,0.9949089148465324
68,0,0.0,0,0.0,0,0.0,9,0.9998492664761014
69,3,0.8995384772618612,0,0.0,0,0.0,19,0.99991333170941
70,3,0.828169604142507,0,0.0,0,0.0,36,0.999823123216629
71,2,0.9716100990772247,0,0.0,0,0.0,14,0.999173675264631
72,2,0.998993992805481,1,0.9713536500930786,0,0.0,34,0.9905182280961204
73,0,0.0,0,0.0,0,0.0,24,0.9949454317490259
74,2,0.9965191185474396,2,0.977823793888092,1,0.9894435405731201,31,0.9967400643133348
75,3,0.8010020057360331,1,0.9272690415382385,1,0.9656986594200134,23,0.9964880243591641
76,0,0.0,0,0.0,0,0.0,36,0.998706062634786
77,0,0.0,0,0.0,0,0.0,12,0.9998456885417303
78,0,0.0,0,0.0,4,0.9957322478294373,9,0.9994975990719266
79,1,0.6696897745132446,0,0.0,0,0.0,31,0.9998851841495883
80,1,0.8294248580932617,0,0.0,1,0.9950838685035706,5,0.9998753547668457
81,1,0.4762973487377167,2,0.9063697755336761,0,0.0,27,0.9962463312678866
82,0,0.0,0,0.0,0,0.0,14,0.9863577399935041
83,2,0.9952791035175323,0,0.0,2,0.9960464835166931,32,0.9998118374496698
84,0,0.0,0,0.0,0,0.0,21,0.9989934677169436
85,0,0.0,0,0.0,0,0.0,11,0.9836935238404707
86,0,0.0,0,0.0,0,0.0,29,0.9981402323163789
87,0,0.0,0,0.0,0,0.0,33,0.998710881580006
88,0,0.0,3,0.7912797331809998,0,0.0,28,0.9984449233327594
89,4,0.8328837007284164,0,0.0,0,0.0,16,0.9991409257054329
90,0,0.0,0,0.0,4,0.9623254239559174,29,0.9954136651137779
91,0,0.0,0,0.0,1,0.5370644330978394,6,0.8865517874558767
92,0,0.0,0,0.0,0,0.0,24,0.999453991651535
93,0,0.0,2,0.7692289352416992,4,0.628258116543293,48,0.9822427332401276
94,3,0.986234207948049,1,0.6434135437011719,0,0.0,47,0.9982310140386541
95,0,0.0,2,0.7267194986343384,0,0.0,46,0.9915077828842661
96,1,0.9286051988601685,0,0.0,0,0.0,11,0.99986224824732
97,3,0.9717716972033182,0,0.0,0,0.0,15,0.9998134136199951
98,0,0.0,0,0.0,0,0.0,11,0.9999127658930692
99,0,0.0,0,0.0,0,0.0,36,0.975450201994843
