,PER_cnt,PER_probs,LOC_cnt,LOC_probs,ORG_cnt,ORG_probs,O_cnt,O_probs
25,0,0.0,0,0.0,0,0.0,7,0.9356409992490496
26,3,0.9241323272387186,2,0.7412708699703217,0,0.0,17,0.9148270031985115
27,1,0.7002117037773132,0,0.0,0,0.0,26,0.9888728627791772
28,4,0.9691335558891296,1,0.9432429075241089,0,0.0,40,0.9846401929855346
29,0,0.0,2,0.5483404695987701,2,0.5910167098045349,26,0.9782694303072416
30,1,0.7977596521377563,0,0.0,0,0.0,13,0.8769314197393564
31,0,0.0,1,0.38690006732940674,0,0.0,19,0.9700171884737516
32,3,0.5413996378580729,0,0.0,0,0.0,20,0.9565578699111938
33,1,0.6669628024101257,1,0.9262740015983582,7,0.9643485460962568,17,0.9631053349551033
34,3,0.9488864342371622,1,0.5474235415458679,0,0.0,30,0.9693865279356638
35,0,0.0,2,0.9578831493854523,0,0.0,27,0.9521001478036245
36,0,0.0,0,0.0,0,0.0,24,0.9877420589327812
37,2,0.7518068850040436,0,0.0,0,0.0,19,0.9893698660950911
38,0,0.0,0,0.0,1,0.872334897518158,21,0.9783223271369934
39,0,0.0,2,0.8849393427371979,0,0.0,13,0.9571314820876489
40,1,0.6415317058563232,0,0.0,2,0.885904848575592,11,0.9071841185743158
41,7,0.7985142469406128,0,0.0,2,0.6070834249258041,41,0.9465639053321466
42,1,0.614040732383728,0,0.0,0,0.0,23,0.9818192098451697
43,0,0.0,0,0.0,0,0.0,38,0.9734169511418593
44,6,0.7787438680728277,1,0.2830618917942047,3,0.6841969986756643,37,0.9502404259668814
45,0,0.0,0,0.0,0,0.0,20,0.9771192878484726
46,3,0.8083234031995138,2,0.7816647887229919,0,0.0,36,0.9672153327200148
47,1,0.4564605951309204,0,0.0,0,0.0,24,0.9693116421500841
48,4,0.9457920044660568,0,0.0,0,0.0,6,0.9020635883013407
49,4,0.7410539835691452,0,0.0,0,0.0,26,0.9652933340806228
50,0,0.0,0,0.0,6,0.7845045179128647,24,0.9580670793851217
51,5,0.9194170236587524,0,0.0,3,0.9385043780008951,24,0.9562163949012756
52,1,0.47968506813049316,1,0.30288732051849365,1,0.5729703903198242,29,0.9696306647925541
53,0,0.0,0,0.0,0,0.0,25,0.9813734984397888
54,2,0.9543654024600983,0,0.0,0,0.0,10,0.9412975072860718
55,2,0.9466758966445923,1,0.35546401143074036,0,0.0,17,0.9036656635649064
56,0,0.0,0,0.0,0,0.0,12,0.9139743248621622
57,0,0.0,0,0.0,1,0.7310852408409119,38,0.9684315653223741
58,1,0.4418756365776062,0,0.0,1,0.3076625466346741,51,0.9669424067525303
59,2,0.9386939406394958,0,0.0,0,0.0,39,0.9853602387966254
60,8,0.9771973192691803,0,0.0,6,0.7770731647809347,21,0.9730336949938819
61,0,0.0,0,0.0,0,0.0,10,0.9395579934120178
62,0,0.0,1,0.5973919630050659,0,0.0,10,0.9141374826431274
63,0,0.0,0,0.0,0,0.0,9,0.9729833669132657
64,0,0.0,0,0.0,0,0.0,16,0.9584968537092209
65,0,0.0,0,0.0,0,0.0,13,0.9681873046434842
66,2,0.5540949106216431,0,0.0,8,0.964144192636013,23,0.9721668569937997
67,4,0.9427603185176849,0,0.0,1,0.8065769076347351,5,0.9776654243469238
68,0,0.0,0,0.0,0,0.0,11,0.9454542777755044
69,2,0.9609075784683228,0,0.0,1,0.7104690670967102,32,0.9632146880030632
70,0,0.0,0,0.0,3,0.9374682307243347,35,0.9667808277266366
71,0,0.0,0,0.0,0,0.0,22,0.9805575582114133
72,2,0.9452453851699829,2,0.6805006861686707,0,0.0,37,0.9781215786933899
73,1,0.4061090350151062,0,0.0,0,0.0,30,0.9615722546974818
74,0,0.0,1,0.6102023720741272,0,0.0,23,0.9748892343562582
75,0,0.0,2,0.8901055157184601,0,0.0,8,0.913633719086647
76,2,0.7917007803916931,3,0.9634293516476949,0,0.0,38,0.9762004551134611
77,0,0.0,0,0.0,0,0.0,39,0.9744456899471772
78,2,0.43784046173095703,0,0.0,1,0.936794638633728,33,0.9800368619687629
79,2,0.596070796251297,1,0.4492035210132599,0,0.0,12,0.9481761405865351
80,0,0.0,0,0.0,0,0.0,7,0.9350990227290562
81,1,0.7515304684638977,0,0.0,2,0.5406427681446075,34,0.9698652554960812
82,0,0.0,0,0.0,0,0.0,10,0.8809686213731766
83,0,0.0,0,0.0,0,0.0,7,0.7331607341766357
84,2,0.7169387638568878,3,0.7858756383260092,1,0.8405829668045044,30,0.9766569117705027
85,0,0.0,1,0.9538097381591797,1,0.521769642829895,20,0.9154954254627228
86,3,0.8716781338055929,1,0.4176212549209595,2,0.6793317496776581,17,0.9759138892678654
87,2,0.5462262630462646,0,0.0,0,0.0,12,0.9733322312434515
88,0,0.0,0,0.0,3,0.7051367163658142,8,0.8478372991085052
89,1,0.7979293465614319,3,0.620497316122055,0,0.0,40,0.9507112734019756
90,1,0.7867740988731384,0,0.0,3,0.9565390149752299,13,0.974889493905581
91,2,0.40644170343875885,1,0.5450186729431152,0,0.0,14,0.9825666461672101
92,1,0.6936271786689758,0,0.0,0,0.0,14,0.9804270608084542
93,0,0.0,0,0.0,2,0.9278713762760162,13,0.9874974030714768
94,1,0.8033334612846375,0,0.0,0,0.0,25,0.9792030572891235
95,1,0.7912463545799255,0,0.0,0,0.0,8,0.9742397367954254
96,0,0.0,0,0.0,0,0.0,14,0.9604370040552956
97,6,0.9527084032694498,2,0.7603737711906433,0,0.0,33,0.9803931965972438
98,0,0.0,0,0.0,0,0.0,11,0.979395021091808
99,0,0.0,0,0.0,0,0.0,13,0.9211994065688207
