,ADJ_cnt,ADJ_probs,ADP_cnt,ADP_probs,ADV_cnt,ADV_probs,AUX_cnt,AUX_probs,CCONJ_cnt,CCONJ_probs,DET_cnt,DET_probs,INTJ_cnt,INTJ_probs,NOUN_cnt,NOUN_probs,NUM_cnt,NUM_probs,PART_cnt,PART_probs,PRON_cnt,PRON_probs,PROPN_cnt,PROPN_probs,PUNCT_cnt,PUNCT_probs,SCONJ_cnt,SCONJ_probs,SYM_cnt,SYM_probs,VERB_cnt,VERB_probs,X_cnt,X_probs
12,0,0.0,2,0.8818512856960297,1,0.3456794321537018,0,0.0,0,0.0,1,0.9458927512168884,1,0.5018305778503418,2,0.6368875503540039,0,0.0,0,0.0,1,0.9608920812606812,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.44678622484207153
13,1,0.9406489729881287,0,0.0,0,0.0,1,0.9584515690803528,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.9203195571899414,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
14,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.8048908313115438,0,0.0,0,0.0,0,0.0,0,0.0,1,0.21944238245487213,0,0.0,0,0.0,0,0.0,0,0.0,3,0.45187058051427204
15,0,0.0,0,0.0,0,0.0,1,0.5520601272583008,0,0.0,0,0.0,2,0.7836153507232666,9,0.7615681025716994,0,0.0,0,0.0,0,0.0,1,0.5311695337295532,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7873113751411438,1,0.8509195446968079,0,0.0,0,0.0,1,0.843253493309021,0,0.0,1,0.9865229725837708,0,0.0,0,0.0,0,0.0,12,0.6449960172176361
17,0,0.0,1,0.9851255416870117,0,0.0,0,0.0,0,0.0,0,0.0,3,0.6529316902160645,1,0.8482992053031921,0,0.0,1,0.3671639561653137,0,0.0,0,0.0,1,0.9980935454368591,0,0.0,0,0.0,1,0.7793548107147217,1,0.31077805161476135
18,0,0.0,2,0.5735524147748947,1,0.9280424118041992,1,0.5532692670822144,0,0.0,0,0.0,1,0.8158680200576782,4,0.6572126746177673,0,0.0,0,0.0,5,0.6054646015167237,4,0.75362878292799,0,0.0,0,0.0,0,0.0,0,0.0,3,0.42622403303782147
19,1,0.28221529722213745,0,0.0,1,0.8658912181854248,0,0.0,0,0.0,0,0.0,1,0.9605475664138794,3,0.6383620798587799,0,0.0,0,0.0,1,0.8469336628913879,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
20,1,0.7704277038574219,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.7580442428588867,0,0.0,0,0.0,0,0.0,0,0.0,1,0.9995059967041016,0,0.0,0,0.0,0,0.0,0,0.0
21,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.2434702217578888,1,0.7816832661628723,0,0.0,0,0.0,1,0.32972025871276855,0,0.0,1,0.9984380602836609,0,0.0,0,0.0,0,0.0,6,0.5485626806815466
22,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.8108676870663961,4,0.5894074887037277,0,0.0,0,0.0,4,0.5688837096095085,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.35646043717861176
23,1,0.884946882724762,0,0.0,0,0.0,1,0.5058745741844177,0,0.0,0,0.0,2,0.5097725093364716,4,0.7760425508022308,0,0.0,0,0.0,2,0.5124330297112465,2,0.8648184239864349,0,0.0,0,0.0,0,0.0,0,0.0,6,0.7977520624796549
24,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.4103681147098541,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.9678798913955688,0,0.0,0,0.0,0,0.0,0,0.0
25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.44437162578105927,3,0.5035660167535146,0,0.0,0,0.0,1,0.9569369554519653,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.3232654432455699
26,3,0.3883820027112961,2,0.8416133522987366,1,0.29863983392715454,0,0.0,0,0.0,0,0.0,3,0.6460798581441244,5,0.5797924935817719,0,0.0,0,0.0,4,0.8302444666624069,1,0.25993698835372925,0,0.0,0,0.0,0,0.0,1,0.25681954622268677,3,0.4735349913438161
27,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.2818537950515747,1,0.3600299060344696,0,0.0,0,0.0,1,0.9959810972213745,1,0.9950992465019226,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
28,0,0.0,1,0.9709042906761169,1,0.7658378481864929,0,0.0,0,0.0,0,0.0,1,0.6234424710273743,0,0.0,0,0.0,0,0.0,0,0.0,1,0.3705790340900421,2,0.996380090713501,0,0.0,0,0.0,0,0.0,7,0.7003865199429649
29,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.44508495926856995,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.6189956466356913
30,0,0.0,0,0.0,0,0.0,1,0.9423696398735046,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7520352602005005,0,0.0,0,0.0,0,0.0,0,0.0,3,0.6372795204321543
31,0,0.0,1,0.9892039895057678,0,0.0,0,0.0,0,0.0,0,0.0,2,0.625889390707016,2,0.7035793364048004,0,0.0,0,0.0,1,0.995681881904602,1,0.7360400557518005,0,0.0,0,0.0,0,0.0,0,0.0,2,0.4856742322444916
32,1,0.38301607966423035,2,0.9960461556911469,1,0.9582229852676392,0,0.0,0,0.0,1,0.7647762298583984,0,0.0,2,0.7809571921825409,0,0.0,0,0.0,1,0.5550220608711243,1,0.3788936734199524,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.7581220269203186,0,0.0,0,0.0,0,0.0,3,0.7643928428490957,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
34,0,0.0,1,0.5109862685203552,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.3984784334897995,0,0.0,0,0.0,1,0.8654860258102417,3,0.8516201178232828,0,0.0,0,0.0,0,0.0,1,0.9520869851112366,1,0.2387048602104187
35,0,0.0,0,0.0,1,0.2641240060329437,1,0.9508452415466309,0,0.0,0,0.0,0,0.0,2,0.4960237145423889,0,0.0,0,0.0,2,0.8900487124919891,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
36,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.5510013699531555,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
37,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.5788330435752869,1,0.9960076808929443,0,0.0,0,0.0,0,0.0,0,0.0
38,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.738062173128128,1,0.5600681304931641,0,0.0,0,0.0,2,0.7984136343002319,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
39,0,0.0,1,0.9784764647483826,0,0.0,0,0.0,0,0.0,0,0.0,1,0.9370437860488892,7,0.6978500953742436,0,0.0,0,0.0,2,0.9243918657302856,0,0.0,0,0.0,0,0.0,0,0.0,2,0.9343582689762115,0,0.0
40,0,0.0,0,0.0,2,0.4118122309446335,0,0.0,0,0.0,0,0.0,1,0.9908478260040283,1,0.6443409323692322,0,0.0,0,0.0,1,0.974075198173523,1,0.4727477431297302,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
41,1,0.4727326035499573,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.5921144187450409,1,0.511265218257904,0,0.0,0,0.0,1,0.9735843539237976,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
42,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.9840089082717896,3,0.5306038955847422,1,0.989776611328125,0,0.0,1,0.9941843152046204,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
43,0,0.0,3,0.8097831010818481,0,0.0,0,0.0,0,0.0,1,0.9165154099464417,2,0.602639764547348,6,0.5730217148860296,0,0.0,0,0.0,1,0.4483153223991394,0,0.0,0,0.0,0,0.0,0,0.0,1,0.3593010902404785,2,0.39454247057437897
44,1,0.8257806897163391,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.6197755932807922,4,0.7909969538450241,0,0.0,0,0.0,2,0.8098180294036865,0,0.0,1,0.9982174038887024,0,0.0,0,0.0,0,0.0,0,0.0
45,1,0.4938320815563202,0,0.0,0,0.0,1,0.981107234954834,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.48259955644607544,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
46,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7542756199836731,0,0.0,0,0.0,0,0.0,1,0.9648834466934204,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
47,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.4320298135280609,1,0.9987267851829529,0,0.0,0,0.0,0,0.0,0,0.0
48,0,0.0,0,0.0,0,0.0,1,0.9399389028549194,0,0.0,1,0.7033717036247253,0,0.0,1,0.7044140100479126,0,0.0,0,0.0,2,0.8192735314369202,1,0.9819557070732117,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
49,1,0.4009915888309479,1,0.9231005311012268,0,0.0,0,0.0,0,0.0,0,0.0,3,0.6905854692061743,3,0.7211085359255472,0,0.0,0,0.0,1,0.7615270614624023,3,0.6221008698145548,0,0.0,0,0.0,0,0.0,0,0.0,3,0.5818312962849935
50,1,0.9282065033912659,2,0.8608586490154266,0,0.0,0,0.0,0,0.0,0,0.0,1,0.981058657169342,3,0.6106566786766052,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.40944287180900574,1,0.42642584443092346
51,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.32347622513771057,2,0.7820481956005096,1,0.6953640580177307,0,0.0,0,0.0,2,0.3711404502391815,1,0.972555935382843,0,0.0,0,0.0,0,0.0,0,0.0,3,0.46096377074718475
52,0,0.0,1,0.32360947132110596,0,0.0,0,0.0,0,0.0,0,0.0,1,0.9873262047767639,0,0.0,0,0.0,0,0.0,0,0.0,1,0.9508158564567566,0,0.0,0,0.0,0,0.0,0,0.0,1,0.22814562916755676
53,0,0.0,3,0.7484946449597677,0,0.0,1,0.38498568534851074,0,0.0,1,0.5990871787071228,3,0.7569525639216105,7,0.6715766276632037,0,0.0,0,0.0,3,0.7087150116761526,6,0.8161273648341497,0,0.0,0,0.0,0,0.0,0,0.0,11,0.5128313140435652
54,0,0.0,0,0.0,1,0.33651119470596313,0,0.0,0,0.0,0,0.0,0,0.0,5,0.5736665368080139,0,0.0,0,0.0,3,0.6817609171072642,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.40883001685142517
55,0,0.0,1,0.8269925713539124,1,0.5828120708465576,0,0.0,0,0.0,1,0.972494900226593,1,0.6112048029899597,5,0.7703576207160949,0,0.0,0,0.0,1,0.9446791410446167,2,0.6609149128198624,0,0.0,0,0.0,0,0.0,1,0.9985598921775818,0,0.0
56,0,0.0,0,0.0,0,0.0,1,0.3079235851764679,0,0.0,0,0.0,2,0.6151455342769623,1,0.6469495296478271,0,0.0,0,0.0,3,0.7095067004362742,1,0.9674288034439087,1,0.9842047095298767,0,0.0,0,0.0,0,0.0,6,0.5772133866945902
57,0,0.0,2,0.9403409957885742,1,0.9897083640098572,0,0.0,0,0.0,0,0.0,1,0.5206261873245239,1,0.5180796384811401,0,0.0,0,0.0,2,0.46565838158130646,1,0.6115437150001526,0,0.0,0,0.0,0,0.0,1,0.9493466019630432,0,0.0
58,0,0.0,1,0.9986996650695801,0,0.0,0,0.0,0,0.0,1,0.44423505663871765,1,0.9643751978874207,5,0.49545258581638335,0,0.0,0,0.0,4,0.9071719795465469,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
59,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5792993307113647,0,0.0,0,0.0,0,0.0,4,0.6856808811426163,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11,0.5994784561070529
60,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.704332023859024,4,0.7167659029364586,0,0.0,0,0.0,3,0.8774351874987284,2,0.4197065979242325,0,0.0,0,0.0,0,0.0,0,0.0,2,0.35037387907505035
61,0,0.0,1,0.9997610449790955,0,0.0,0,0.0,0,0.0,0,0.0,1,0.9852588176727295,3,0.7480443120002747,0,0.0,0,0.0,1,0.9660676717758179,0,0.0,0,0.0,0,0.0,0,0.0,1,0.8789843320846558,0,0.0
62,0,0.0,1,0.3419860601425171,0,0.0,0,0.0,0,0.0,1,0.21512436866760254,1,0.8215826749801636,6,0.537112221121788,0,0.0,0,0.0,4,0.6145141273736954,0,0.0,1,0.9896687865257263,0,0.0,0,0.0,0,0.0,2,0.30769819021224976
63,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.9809396266937256,2,0.584743082523346,0,0.0,0,0.0,1,0.9683379530906677,3,0.6979002058506012,0,0.0,0,0.0,0,0.0,0,0.0,6,0.5178820490837097
64,0,0.0,0,0.0,0,0.0,1,0.9049639701843262,0,0.0,0,0.0,0,0.0,1,0.48080500960350037,0,0.0,0,0.0,1,0.9324591755867004,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
65,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.9183583855628967,0,0.0,0,0.0,1,0.9974485039710999,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
66,0,0.0,2,0.8178273737430573,1,0.3448646366596222,1,0.32603955268859863,0,0.0,0,0.0,2,0.36579786241054535,4,0.6355945989489555,0,0.0,0,0.0,2,0.9750955998897552,6,0.4032802035411199,2,0.918790191411972,0,0.0,0,0.0,1,0.36412137746810913,5,0.40316643118858336
67,1,0.8714396357536316,1,0.784997284412384,0,0.0,1,0.8954509496688843,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.8906160891056061,0,0.0,0,0.0,0,0.0,0,0.0
68,0,0.0,1,0.6280760765075684,1,0.5068478584289551,0,0.0,0,0.0,0,0.0,5,0.6089144647121429,7,0.7397021949291229,0,0.0,0,0.0,4,0.7777077034115791,0,0.0,2,0.9970327019691467,0,0.0,0,0.0,1,0.48709291219711304,3,0.2978847324848175
69,0,0.0,0,0.0,1,0.871508002281189,0,0.0,0,0.0,0,0.0,2,0.9720403552055359,6,0.517460453013579,0,0.0,0,0.0,1,0.8748146295547485,0,0.0,0,0.0,0,0.0,0,0.0,3,0.5278424421946207,0,0.0
70,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.6819913387298584,1,0.9770788550376892,0,0.0,0,0.0,0,0.0,0,0.0
71,1,0.5349563956260681,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7256186604499817,0,0.0,0,0.0,1,0.9590528607368469,1,0.4223201274871826,1,0.958947479724884,0,0.0,0,0.0,1,0.8230735063552856,0,0.0
72,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.8421510457992554,12,0.7337099586923918,0,0.0,0,0.0,1,0.7136966586112976,1,0.6147258877754211,0,0.0,0,0.0,0,0.0,0,0.0,1,0.4138888120651245
73,0,0.0,0,0.0,1,0.29609230160713196,0,0.0,1,0.8833928108215332,1,0.4305267035961151,1,0.9781305193901062,6,0.45347361266613007,0,0.0,0,0.0,1,0.5376629829406738,0,0.0,1,0.799892008304596,0,0.0,0,0.0,1,0.5487600564956665,2,0.6919343769550323
74,1,0.5768658518791199,1,0.9053621888160706,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.7754599750041962,0,0.0,0,0.0,6,0.8791636725266775,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7907642722129822,0,0.0
75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.5006255805492401,0,0.0,0,0.0,3,0.5641699234644572,1,0.3632437288761139,0,0.0,0,0.0,0,0.0,0,0.0,2,0.3333899825811386
76,0,0.0,0,0.0,1,0.6068246364593506,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7910973429679871,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5479779243469238,0,0.0
77,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.7786433696746826,0,0.0,0,0.0,0,0.0,0,0.0,1,0.39087605476379395,1,0.9902890920639038,0,0.0,0,0.0,0,0.0,0,0.0
78,2,0.5583917647600174,1,0.9976660013198853,1,0.6644778847694397,0,0.0,0,0.0,0,0.0,1,0.9878894686698914,2,0.8384566307067871,0,0.0,0,0.0,1,0.861209511756897,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
79,0,0.0,2,0.9277434647083282,0,0.0,0,0.0,0,0.0,0,0.0,3,0.41336218516031903,1,0.3417474031448364,0,0.0,0,0.0,0,0.0,2,0.8013782203197479,0,0.0,0,0.0,0,0.0,1,0.8056649565696716,3,0.6683651407559713
80,0,0.0,1,0.22628872096538544,0,0.0,0,0.0,0,0.0,0,0.0,1,0.9813992381095886,4,0.7625048756599426,0,0.0,0,0.0,1,0.9634981751441956,0,0.0,0,0.0,0,0.0,0,0.0,1,0.9864258766174316,0,0.0
81,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.3127354681491852,3,0.6681867837905884,0,0.0,0,0.0,0,0.0,1,0.7823339104652405,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
82,0,0.0,2,0.5730826109647751,0,0.0,1,0.9352679252624512,0,0.0,1,0.2674543559551239,0,0.0,3,0.7704355915387472,0,0.0,0,0.0,0,0.0,1,0.35040634870529175,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
83,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.9854483008384705,2,0.9245436787605286,0,0.0,0,0.0,4,0.6995122879743576,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
84,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.4726450443267822,1,0.5255650281906128,1,0.7358849048614502,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.45702680945396423
85,1,0.44195806980133057,4,0.7050891891121864,0,0.0,0,0.0,0,0.0,0,0.0,1,0.8751366138458252,9,0.6624890863895416,2,0.5371826589107513,0,0.0,1,0.760096549987793,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.35192540287971497
86,1,0.5392844080924988,1,0.9563379287719727,0,0.0,0,0.0,0,0.0,0,0.0,2,0.6534630060195923,6,0.4792376160621643,0,0.0,0,0.0,0,0.0,3,0.5007764101028442,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
87,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7396072745323181,2,0.6461723744869232,0,0.0,0,0.0,0,0.0,1,0.5309453010559082,0,0.0,0,0.0,0,0.0,0,0.0,7,0.44879740476608276
88,1,0.9558489918708801,1,0.9984320998191833,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.7581378221511841,0,0.0,0,0.0,1,0.931840181350708,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
89,0,0.0,2,0.8550271689891815,0,0.0,0,0.0,0,0.0,0,0.0,1,0.9807277917861938,1,0.3137094974517822,0,0.0,0,0.0,0,0.0,2,0.45516206324100494,0,0.0,0,0.0,0,0.0,0,0.0,3,0.423822154601415
90,0,0.0,2,0.8611915409564972,0,0.0,1,0.8008762001991272,0,0.0,1,0.3647737205028534,3,0.8678562442461649,9,0.582582155863444,0,0.0,0,0.0,4,0.8433878570795059,1,0.583608865737915,0,0.0,0,0.0,0,0.0,0,0.0,9,0.45706992348035175
91,0,0.0,0,0.0,1,0.29555147886276245,0,0.0,0,0.0,1,0.2574063539505005,1,0.8937181234359741,0,0.0,0,0.0,0,0.0,0,0.0,3,0.9817992051442465,0,0.0,0,0.0,0,0.0,1,0.643013596534729,1,0.33470937609672546
92,0,0.0,1,0.9973867535591125,0,0.0,1,0.8481631278991699,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.23664169013500214,0,0.0,2,0.9838299453258514,0,0.0,0,0.0,0,0.0,5,0.6314821094274521
93,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.20598646998405457,0,0.0,0,0.0,0,0.0,1,0.9946626424789429,2,0.6993735879659653,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
94,0,0.0,1,0.9829097390174866,0,0.0,0,0.0,0,0.0,2,0.3791743069887161,0,0.0,1,0.9413684010505676,0,0.0,0,0.0,2,0.7272404581308365,0,0.0,1,0.920553982257843,0,0.0,0,0.0,0,0.0,1,0.32395702600479126
95,0,0.0,1,0.9716330170631409,1,0.5632355809211731,0,0.0,0,0.0,1,0.8944122195243835,2,0.7783064246177673,14,0.664680000926767,0,0.0,0,0.0,5,0.8785904765129089,1,0.8788584470748901,0,0.0,0,0.0,0,0.0,0,0.0,3,0.28158249457677204
96,0,0.0,1,0.9998430013656616,0,0.0,0,0.0,0,0.0,0,0.0,1,0.36344289779663086,2,0.7173208445310593,0,0.0,0,0.0,1,0.6296902894973755,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
97,0,0.0,1,0.45933231711387634,0,0.0,1,0.8998711705207825,0,0.0,0,0.0,1,0.4106813967227936,3,0.6388620634873708,0,0.0,0,0.0,2,0.9979524910449982,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
98,0,0.0,0,0.0,1,0.344341903924942,0,0.0,0,0.0,1,0.43380990624427795,5,0.5791728794574738,3,0.5040664871533712,0,0.0,0,0.0,0,0.0,4,0.7448055818676949,0,0.0,0,0.0,0,0.0,0,0.0,7,0.5770354228360313
99,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.7046284377574921,1,0.990373969078064,0,0.0,0,0.0,0,0.0,0,0.0,2,0.4107142835855484
