,PER_cnt,PER_probs,LOC_cnt,LOC_probs,ORG_cnt,ORG_probs,O_cnt,O_probs
85,0,0.0,0,0.0,0,0.0,11,0.9996292645281012
86,0,0.0,0,0.0,0,0.0,29,0.9973960087217134
87,0,0.0,0,0.0,1,0.6652495265007019,32,0.998898983001709
88,0,0.0,3,0.9701209863026937,0,0.0,28,0.9988391867705754
89,2,0.9876370429992676,1,0.5941173434257507,1,0.5620826482772827,16,0.9994209185242653
90,0,0.0,0,0.0,4,0.9735349714756012,29,0.9995450048611082
91,0,0.0,4,0.8061881959438324,0,0.0,3,0.9841258525848389
92,0,0.0,0,0.0,0,0.0,24,0.9995283409953117
93,0,0.0,3,0.8276203672091166,3,0.980950673421224,47,0.9990845271881591
94,3,0.9629776080449423,0,0.0,0,0.0,48,0.9989749963084856
95,0,0.0,2,0.9289909601211548,0,0.0,44,0.9825660992752422
96,0,0.0,0,0.0,0,0.0,12,0.9995526572068533
97,2,0.989681601524353,0,0.0,0,0.0,16,0.9995393604040146
98,0,0.0,0,0.0,0,0.0,11,0.9998038627884605
99,1,0.9541257619857788,0,0.0,0,0.0,35,0.9995521324021476
